"price","bathrooms","sqft_living","floors","waterfront","condition","grade","age","renovated","basement_percent","living_percent","grupo","categoria_quartos"
975000,3.5,5470,2,0,3,11,38,0,0.160877513711152,0.155969319380685,"B","5"
680000,2.5,2060,2,0,3,8,13,0,0.0776699029126214,0.807526460211682,"B","3"
810000,2.75,3970,1,0,4,10,45,0,0.45088161209068,0.417894736842105,"B",">5"
680000,2.25,1820,1,0,5,7,54,0,0.274725274725275,0.218855218855219,"B","3"
8e+05,2.25,2510,1,0,4,9,47,0,0.123505976095618,0.251932148951119,"B","4"
898000,2.25,2580,1,0,3,8,50,0,0,0.233273056057866,"B","3"
813000,1.75,2080,1,0,3,8,54,0,0,0.175290746671161,"B","3"
1098000,3.25,3560,1.5,0,4,8,51,0,0.224719101123595,0.03315884577411,"B",">5"
975000,4,4850,2,0,3,10,37,0,0,0.133058984910837,"B","5"
830000,2.25,2710,1,0,5,9,55,0,0.29520295202952,0.136868686868687,"B","5"
975000,3.5,3130,2,0,3,9,3,0,0.223642172523962,0.0598218722525897,"B","4"
850000,2.25,2330,2,0,4,8,49,0,0,0.222945172710745,"B","4"
850000,2.5,2800,1,0,4,8,44,0,0.5,0.247240618101545,"B","5"
732600,2.5,2130,1,0,4,7,51,0,0.422535211267606,0.291780821917808,"B","4"
565000,2.5,1880,1,0,4,7,47,0,0.329787234042553,0.152005174644243,"B","3"
1325000,2.5,3590,1,0,3,9,57,1,0.178272980501393,0.427380952380952,"B","3"
625000,1.75,2210,1,0,3,8,56,0,0.3710407239819,0.13641975308642,"B","3"
710000,2.5,2630,1,0,4,9,37,0,0.35361216730038,0.306526806526807,"B","4"
529941,2,1660,1,0,4,7,54,0,0.391566265060241,0.166,"B","3"
950000,2.25,2620,1,0,3,9,49,0,0,0.23992673992674,"B","4"
875000,3,3720,1,0,4,9,54,0,0.481182795698925,0.263362831858407,"B","4"
530000,2.5,2640,1,0,3,8,36,0,0.412878787878788,0.191651542649728,"B","3"
480000,2,2180,1,0,2,6,64,0,0.206422018348624,0.206146572104019,"B","4"
659000,2,2350,2,0,3,8,37,0,0,0.251902669096366,"B","4"
620000,1.75,2350,1,0,3,8,55,0,0,0.125,"B","4"
760000,2.5,2280,1,0,4,8,42,0,0.346491228070175,0.178879648517182,"B","3"
778000,2.25,2260,1,0,5,9,40,0,0.252212389380531,0.0683192261185006,"B","3"
1110000,2.5,2990,1,0,5,8,56,0,0.297658862876254,0.346064814814815,"B","4"
577000,1.75,1760,1,0,4,7,47,0,0.301136363636364,0.136709647351251,"B","3"
680000,2.5,3030,2,0,3,9,36,0,0,0.231864095500459,"B","4"
1225000,2.75,3410,1.5,0,4,10,52,0,0,0.0357457335737347,"B","4"
580000,2.25,1670,1,0,4,7,40,0,0.269461077844311,0.225188781014024,"B","3"
516000,3,2330,1,0,3,9,43,0,0.44206008583691,0.319003285870756,"B","3"
772650,2.5,2660,1,0,3,7,59,1,0,0.246296296296296,"B","4"
710000,1.75,1650,1,0,5,8,51,0,0,0.160975609756098,"B","3"
6e+05,1.75,1580,1,0,3,7,47,0,0.272151898734177,0.213052858683927,"B","3"
830000,2.25,3010,1,0,4,9,56,0,0,0.246680871988199,"B","4"
940000,2.5,3160,1,0,3,10,34,0,0,0.0790790790790791,"B","4"
788000,2.25,2910,1,0,3,8,42,0,0.343642611683849,0.307806219589592,"B","5"
960000,2.5,3430,1.5,0,5,10,35,0,0,0.0787419651056015,"B","4"
1799000,3.5,3930,2,0,3,12,15,0,0,0.100516650468055,"B","4"
835000,2.25,2120,2,0,4,9,50,0,0,0.0392490835709261,"B","3"
831000,2.25,2240,1,0,5,8,58,0,0,0.254545454545455,"B","3"
772000,2.75,3470,1,0,4,8,52,0,0.495677233429395,0.049478832470662,"B","4"
638700,1.75,2080,1,0,3,7,54,0,0.341346153846154,0.227024667103253,"B","3"
550000,2.5,2960,1,0,4,7,55,0,0.5,0.299686139516047,"B","5"
5e+05,1.75,1560,1,0,3,8,53,0,0,0.0963319748054835,"B","3"
566000,1.75,1900,1,0,4,8,48,0,0,0.184519763037778,"B","4"
490000,1.75,1660,1,0,4,8,49,0,0,0.20224171539961,"B","3"
940000,2.25,2800,1,0,5,9,49,0,0.410714285714286,0.14994912440422,"B","4"
949000,2.75,2980,1,0,4,9,41,0,0.375838926174497,0.0705275365062836,"B","4"
616950,3.5,2490,2,0,3,8,15,0,0.188755020080321,0.914768552534901,"B","3"
1125000,3,3690,1,0,4,9,47,0,0.439024390243902,0.359649122807018,"B","5"
1040000,3.25,4770,1,0,4,11,41,0,0.356394129979036,0.0952209845490478,"B","5"
1249000,3.25,3950,1,0,3,10,46,0,0.468354430379747,0.0889018928225788,"B","5"
1003000,2.5,3150,2,0,4,9,46,0,0,0.0628817822493712,"B","5"
449228,2.5,3020,1,0,3,8,50,0,0.45364238410596,0.122020202020202,"B","5"
955000,2.25,3020,2,0,3,10,45,0,0.0993377483443709,0.0693296602387511,"B","3"
1150000,3.75,4090,2,0,3,9,30,0,0.242053789731051,0.0825562149287473,"B",">5"
550000,2,2250,1,0,5,7,58,0,0.466666666666667,0.3,"B","4"
850000,1,2500,1.5,0,3,7,59,0,0,0.0698285012010502,"B","4"
1680000,3.75,4490,2,0,3,12,16,0,0,0.12835172374364,"B","4"
753000,1.75,2160,1,0,4,8,40,0,0.231481481481481,0.0547806238904388,"B","4"
1008000,2.5,2240,1,0,4,9,69,1,0,0.0541861196448874,"B","3"
530000,1.75,1680,1,0,4,7,47,0,0,0.216216216216216,"B","3"
762450,1.75,2570,1,0,4,8,57,0,0,0.297453703703704,"B","4"
799000,2.75,2500,1,0,4,8,55,0,0,0.126371126724966,"B","5"
810000,2,2920,1,0,5,8,51,0,0.479452054794521,0.280122793553338,"B","4"
675000,2.5,2420,1,0,3,8,47,0,0.619834710743802,0.13102328099621,"B","4"
7e+05,1.75,1980,1,0,4,8,62,0,0.333333333333333,0.183333333333333,"B","4"
596000,2.5,1730,2,0,3,8,14,0,0,0.657544659825162,"B","3"
675500,2.75,2060,1,0,2,8,37,0,0.29126213592233,0.0965142428785607,"B","4"
1042030,5,4110,2,0,4,11,36,0,0,0.0943526170798898,"B","4"
650000,2.75,2020,1,0,4,9,47,0,0.198019801980198,0.127767235926629,"B","4"
865000,4,2790,2,0,4,9,15,0,0,0.173109139418006,"B","4"
935100,3.5,3200,1,0,3,8,34,0,0.15625,0.39756491489626,"B","4"
540000,2.25,1330,1.5,0,3,8,52,0,0,0.158333333333333,"B","4"
835100,2.5,2380,1,0,4,9,51,0,0,0.189294520003181,"B","4"
620000,1.75,1670,1,0,4,8,57,0,0,0.168686868686869,"B","3"
1185000,2.25,2760,2,0,5,10,36,0,0,0.0674058516094368,"B","3"
780000,3.25,3000,1,0,3,10,62,0,0.196666666666667,0.12497917013831,"B","2"
9e+05,3.25,4700,2,0,3,10,36,0,0.272340425531915,0.122357596584401,"B","4"
729032,2.5,2840,1,0,4,9,37,0,0.373239436619718,0.220736825742266,"B","4"
615000,1.75,2270,1,0,4,8,55,0,0,0.230925737538149,"B","4"
625000,2.5,2700,1,0,4,8,59,0,0.277777777777778,0.127310448887212,"B","5"
411100,1.5,1040,1,0,4,7,56,0,0,0.10074590719752,"B","3"
890000,3.25,4030,2,0,4,9,39,0,0.305210918114144,0.315707011359185,"B","3"
554000,1.75,1760,1,0,3,8,37,0,0,0.163265306122449,"B","3"
1900000,4.5,5160,2,0,3,12,19,0,0,0.116439128963105,"B","5"
7e+05,1.75,2000,1,0,4,8,57,0,0,0.135749677594516,"B","3"
660000,2.25,2010,1,0,4,8,58,0,0,0.130731707317073,"B","4"
745000,2.25,2290,2,0,3,8,42,0,0,0.220001921414161,"B","4"
685650,1.75,1490,1,0,5,8,56,0,0,0.0919753086419753,"B","3"
530000,1.75,1690,1,0,4,8,56,0,0,0.206349206349206,"B","3"
925000,2.5,2910,1,0,4,8,48,0,0.343642611683849,0.0601848979338587,"B","4"
845000,3.25,2880,1,0,3,11,33,0,0.211805555555556,0.0815517485487753,"B","4"
755000,2.5,2120,1,0,4,7,54,0,0.235849056603774,0.207802391687904,"B","4"
4e+05,1,1300,1,0,4,7,71,0,0,0.0919507709718489,"B","3"
618000,1.75,1880,1,0,4,7,59,0,0,0.10276031702651,"B","5"
815000,2.25,3410,2,0,3,10,41,0,0.258064516129032,0.0959590274651058,"B","5"
675000,2.25,2260,1,0,3,9,37,0,0,0.171095465213112,"B","3"
880000,2.5,3070,1,0,5,8,56,0,0.315960912052117,0.372121212121212,"B","4"
768500,1.75,3620,1,0,4,8,50,0,0.497237569060773,0.348076923076923,"B","4"
8e+05,2.5,2930,2,0,3,9,7,0,0.0580204778156997,0.586,"B","4"
1240000,5.5,6630,2,0,3,10,10,0,0.256410256410256,0.481062255115368,"B",">5"
760000,1.75,2450,1,0,4,9,27,0,0.33469387755102,0.184210526315789,"B","4"
1100000,2.5,3830,1,0,4,9,45,0,0.469973890339426,0.277536231884058,"B","4"
1242500,2.75,2680,1,0,4,9,53,0,0.447761194029851,0.315294117647059,"B","4"
940000,2.5,3090,1,0,4,8,48,0,0.456310679611651,0.33448798441221,"B","4"
671500,2.25,2130,2,0,4,8,37,0,0,0.253269916765755,"B","4"
526000,2.25,2000,1,0,4,8,37,0,0.375,0.110503342726117,"B","3"
691100,2.75,2360,1,0,4,8,32,0,0.275423728813559,0.146429236210213,"B","3"
1785000,3.5,5490,1,0,3,12,18,0,0.469945355191257,0.383916083916084,"B","4"
510000,2,1990,1,0,5,7,43,0,0,0.268737339635381,"B","3"
625000,2.25,2100,2,0,4,8,36,0,0,0.253317249698432,"B","4"
515000,1.75,1600,1,0,3,8,59,0,0,0.076654050687491,"B","3"
480000,1.75,1600,1,0,5,8,51,0,0,0.19047619047619,"B","3"
1370000,2.75,3720,1,0,5,10,52,0,0.473118279569892,0.393650793650794,"B","4"
8e+05,2.5,3410,2,0,3,9,8,0,0,0.721540414727042,"B","5"
664000,2.75,2510,1,0,5,8,37,0,0.350597609561753,0.211279461279461,"B","4"
1505000,2.5,3180,2,0,5,10,30,0,0.179245283018868,0.338297872340426,"B","2"
1200690,3,3640,2,0,3,10,19,0,0,0.12758052644492,"B","5"
555000,2.25,2350,1,0,4,8,37,0,0.391489361702128,0.288697788697789,"B","4"
586000,2.25,2130,2,0,4,8,49,0,0,0.236666666666667,"B","4"
945800,2.75,3360,1,0,4,8,42,0,0.476190476190476,0.369230769230769,"B","4"
1029900,2.5,3680,2,0,3,10,20,0,0,0.27495517035266,"B","3"
508450,1.75,1520,1,0,4,7,59,0,0.342105263157895,0.158333333333333,"B","4"
5e+05,2.5,2410,1.5,0,3,8,38,0,0,0.0691574839302112,"B","3"
710000,2.5,2870,1,0,5,8,46,0,0.348432055749129,0.319066147859922,"B","4"
745000,1.75,1990,1,0,4,8,43,0,0,0.223595505617978,"B","4"
1400000,4,4700,2,0,3,11,13,0,0,0.210516886141718,"B","5"
925000,1.75,2710,1,0,4,9,38,0,0.472324723247232,0.237719298245614,"B","4"
823000,2.5,2560,2,0,4,9,27,0,0,0.260559796437659,"B","3"
875000,2.5,2530,2,0,4,8,38,0,0,0.29542269967305,"B","5"
902000,2.25,2530,1,0,5,9,38,0,0.379446640316206,0.275,"B","4"
2850000,4,5040,1,0,5,10,39,0,0.430555555555556,0.292887029288703,"B","4"
920000,1.75,3670,1,0,4,9,35,0,0.46866485013624,0.308818579602827,"B","3"
659500,3,2620,1,0,4,8,58,0,0.286259541984733,0.142685981919181,"B","4"
550000,2.75,1960,1,0,5,8,39,0,0.36734693877551,0.14790220344099,"B","3"
1168000,2.75,2910,1,0,5,9,42,0,0.388316151202749,0.192485778542135,"B","5"
1080000,3.5,3990,2,0,3,10,6,0,0,0.757546990696791,"B","4"
1005000,3.25,4050,2,0,3,12,24,0,0,0.11376404494382,"B","5"
550000,2.5,2120,1,0,4,8,53,0,0.316037735849057,0.23136527338208,"B","4"
550000,2.5,2060,1,0,4,8,54,0,0.359223300970874,0.211955962547587,"B","4"
703770,2.25,2550,2,0,3,9,27,0,0,0.197398978169995,"B","4"
650500,4.25,3920,2,0,3,7,60,1,0,0.343498072204697,"B","5"
378500,1.75,1700,1,0,3,7,59,0,0.5,0.196759259259259,"B","4"
2983000,5.5,7400,2,0,3,13,13,0,0.15,0.391575828129961,"B","5"
648000,2.25,2170,2,0,4,8,32,0,0,0.263349514563107,"B","4"
675000,2.5,3130,1,0,4,8,36,0,0.482428115015974,0.251143384417877,"B","4"
1475000,4,4770,2,0,3,12,25,0,0,0.151092809629395,"B","5"
7e+05,2.5,2060,1,0,5,8,39,0,0.490291262135922,0.193427230046948,"B","3"
840000,2.25,2720,2,0,4,9,38,0,0,0.312213039485767,"B","4"
1108000,2.5,3320,2,0,3,10,26,0,0,0.353944562899787,"B","4"
585000,2,2560,1,0,3,8,54,0,0.5,0.176954448054192,"B","5"
590000,2.25,2530,1,0,5,8,38,0,0.478260869565217,0.238431816039959,"B","4"
1760000,5,6055,1,0,4,12,18,0,0.412881915772089,0.279935275080906,"B","4"
825000,2.5,2810,1,0,4,8,41,0,0.391459074733096,0.286734693877551,"B","4"
1350000,3.5,4800,2,0,3,11,16,0,0.275,0.320341697810998,"B","5"
796500,2.75,2590,2,0,3,10,21,0,0,0.214706126170936,"B","3"
920000,2.75,3140,1,0,5,8,53,0,0.5,0.345624656026417,"B","4"
565000,2.75,2390,1,0,5,8,37,0,0.430962343096234,0.239815372265703,"B","3"
1250000,2.5,3220,1,0,5,9,41,0,0.478260869565217,0.206410256410256,"B","4"
981000,2.5,2110,1,0,3,8,46,1,0,0.208910891089109,"B","4"
615000,2.25,2330,1,0,4,8,41,0,0.377682403433476,0.331908831908832,"B","4"
815000,3,2860,1,0,3,8,53,1,0.5,0.160197165742452,"B",">5"
320000,1.5,1100,1,0,4,7,60,0,0,0.0930311231393775,"B","4"
860000,2.25,3480,2,0,3,8,35,0,0,0.378260869565217,"B","5"
464500,1.75,1150,1,0,5,7,55,0,0,0.109879610166253,"B","3"
621000,2.5,2030,1,0,4,8,56,0,0,0.204946996466431,"B","4"
1650000,3,3900,1,0,5,10,43,0,0.353846153846154,0.4,"B","4"
938000,2.5,3090,2,0,3,10,23,0,0,0.282449725776965,"B","3"
1365000,3.5,4210,2,0,3,12,19,0,0,0.243944837176961,"B","5"
1050000,3,3080,2,0,5,8,54,0,0,0.286325183601376,"B","4"
818000,2.25,2460,2,0,4,8,31,0,0,0.307461567304087,"B","4"
673000,2.25,2590,2,0,4,8,34,0,0,0.316239316239316,"B","4"
750000,2.5,2360,2,0,3,8,32,0,0,0.181720181720182,"B","3"
805000,3,3350,1,0,4,9,35,0,0.397014925373134,0.140868760775409,"B","4"
913888,2.25,2370,2,0,4,9,33,0,0,0.152784940691078,"B","5"
935000,4.5,4230,2,0,3,10,15,0,0,0.436037521904958,"B","5"
550000,2.5,2140,1,0,3,8,57,0,0.383177570093458,0.21112865035517,"B","3"
925000,2.5,3540,2,0,3,10,18,0,0,0.194848084544254,"B","4"
1385000,2.75,5700,1,0,4,10,37,0,0.5,0.285,"B",">5"
962000,2.25,3320,1,0,4,8,34,0,0.454819277108434,0.165174129353234,"B","4"
960000,2.5,3110,2,0,4,10,30,0,0,0.272878827761692,"B","4"
885000,2.5,2880,2,0,4,9,29,0,0,0.251682251157913,"B","3"
710000,2.5,2330,2,0,3,9,18,0,0,0.254366812227074,"B","3"
650000,1.75,2920,1,0,4,8,33,0,0.445205479452055,0.311632870864461,"B","3"
795000,2.5,2890,2,0,3,9,9,0,0,0.370607848166196,"B","4"
4e+05,1.75,1330,1,0,3,7,54,0,0,0.145466477086296,"B","3"
1030000,2.5,3050,1,0,4,8,52,0,0.459016393442623,0.371951219512195,"B","5"
730000,3,2500,1,0,4,8,44,0,0.38,0.212242125817132,"B","5"
583000,1.75,1930,1,0,4,8,39,0,0.233160621761658,0.189531572228224,"B","3"
375000,1,1230,1,0,3,7,60,0,0,0.124531740407006,"B","3"
590000,2.5,2290,2,0,3,9,14,0,0,0.544848917439924,"B","3"
665000,2.25,2650,1,0,4,8,40,0,0.392452830188679,0.325193275248497,"B","4"
575000,1.75,1890,1,0,4,8,46,0,0,0.169643658558478,"B","3"
1e+06,4.5,2120,2,1,5,8,75,1,0,0.237030411449016,"B","5"
920000,3,3130,2,0,3,9,20,0,0,0.252806719974154,"B","4"
1250000,2.5,3700,1,0,3,11,26,0,0.291891891891892,0.170075844633418,"B","4"
675000,1,930,1,0,3,6,63,0,0,0.0254948187948901,"B","2"
822000,2.5,2290,2,0,4,8,30,0,0,0.250054597073597,"B","3"
499950,1.5,1360,1,0,4,7,59,0,0,0.120888888888889,"B","3"
1900000,3.25,5080,2,0,3,11,13,0,0,0.183030084669429,"B","4"
812500,2.5,2750,2,0,3,10,23,0,0,0.270695934639236,"B","4"
1525000,3.75,5850,2,0,4,12,25,0,0.246153846153846,0.166809238665526,"B","4"
646000,2.25,2500,1,0,4,8,36,0,0.36,0.294117647058824,"B","4"
1387000,4.5,4490,2,0,3,11,17,0,0.153674832962138,0.181289619251423,"B","4"
782000,2.5,2380,2,0,4,10,23,0,0,0.247555648013314,"B","4"
247500,0.75,1300,1,0,3,6,65,1,0.476923076923077,0.0179783982630101,"B","3"
6e+05,2.5,2370,1,0,4,8,47,0,0.324894514767932,0.25944170771757,"B","4"
615000,2.5,2250,2,0,3,9,28,0,0,0.221217186117393,"B","3"
1088890,2.75,3460,1,0,4,9,40,0,0.485549132947977,0.304845814977974,"B","4"
391000,2,1490,1,0,4,8,38,0,0,0.165555555555556,"B","3"
577500,1.75,2140,1,0,4,8,50,0,0.429906542056075,0.161071804907421,"B","3"
565000,1.75,1910,1,0,4,7,59,0,0.272251308900524,0.196502057613169,"B","5"
390000,1,1200,1,0,4,7,60,0,0,0.111111111111111,"B","3"
610000,2.75,2930,1,0,4,9,39,0,0.48122866894198,0.0932794244054631,"B","5"
775000,2.75,2850,1,0,4,9,38,0,0.326315789473684,0.192567567567568,"B","3"
750000,1.75,2770,1,0,3,8,39,0,0.433212996389892,0.181853991596639,"B","3"
744000,2.5,3140,2,0,3,8,10,0,0.299363057324841,0.432506887052342,"B","4"
538000,2.75,2000,1,0,5,7,54,0,0.375,0.277623542476402,"B","3"
653000,2.25,2800,1,0,4,8,44,0,0.492857142857143,0.161849710982659,"B","3"
610000,3,2450,1,0,5,8,47,0,0.355102040816327,0.242166650192745,"B","4"
850000,2.5,3300,2,0,3,9,20,0,0,0.285220397579948,"B","3"
1436000,3.5,4970,2,0,4,11,23,0,0.209255533199195,0.299722590761066,"B","4"
760000,3.5,3180,2,0,5,10,17,0,0,0.227142857142857,"B","5"
732000,1.75,2360,1,0,4,9,40,0,0,0.208849557522124,"B","4"
5e+05,2,1700,1,0,3,7,59,1,0.5,0.196759259259259,"B","4"
490000,1.75,1720,1,0,4,7,58,0,0,0.137161084529506,"B","3"
950000,2.75,2750,1,0,5,9,36,0,0.341818181818182,0.152532031726663,"B","3"
1599950,4.5,5130,2,0,3,11,18,0,0,0.118962038819192,"B","5"
635000,2.5,1780,1,0,4,8,34,0,0.320224719101124,0.161818181818182,"B","3"
1450000,2.75,3940,1,0,5,9,47,0,0.456852791878173,0.407403577706545,"B","3"
668500,2.25,2290,1,0,4,8,38,0,0.222707423580786,0.239891053844542,"B","4"
760000,2.25,2500,2,0,4,8,35,0,0,0.294117647058824,"B","4"
1126000,3.5,3880,2,0,4,9,35,0,0.345360824742268,0.279438242707958,"B","5"
802000,2.25,2130,2,0,4,8,53,0,0,0.243874513395924,"B","4"
525000,2.5,2360,1,0,4,7,53,0,0.5,0.234103759547664,"B","5"
859000,2.25,3550,1,0,3,8,4,0,0.484507042253521,0.255395683453237,"B","4"
725000,2.5,2090,2,0,3,9,32,0,0,0.212247384990352,"B","3"
599000,2.25,2260,2,0,4,8,37,0,0.380530973451327,0.0755095222185099,"B","4"
479000,1,1340,1,0,4,7,59,0,0,0.0974545454545455,"B","3"
746000,2.5,2620,2,0,3,9,22,0,0,0.292737430167598,"B","3"
605000,1.75,1920,1,0,4,8,37,0,0.34375,0.259459459459459,"B","3"
510000,2,1410,1,0,4,8,50,0,0,0.117548978741142,"B","3"
610000,2.5,2440,1,0,4,8,38,0,0.360655737704918,0.26096256684492,"B","4"
466000,1.75,1680,1,0,4,7,55,0,0,0.177589852008457,"B","3"
1750000,3.25,5790,2,0,3,10,0,0,0.234887737478411,0.454509773137609,"B","5"
1600000,3.25,4320,2,0,3,12,25,0,0,0.131546894031669,"B","5"
558000,2.25,2060,1,0,4,8,52,0,0.359223300970874,0.198880092681985,"B","4"
1800000,3,2790,2,1,4,10,82,1,0.150537634408602,0.209853328318917,"B","3"
1400000,3.25,4290,1,0,3,11,17,0,0.372960372960373,0.354457572502685,"B","4"
895000,2.5,2750,1,0,3,8,48,0,0.4,0.275,"B","3"
515000,1.75,1490,1,0,4,7,58,0,0,0.124166666666667,"B","3"
650000,2,3610,2,0,4,7,56,0,0.166204986149584,0.30300486822226,"B",">5"
660000,2.5,2290,2,0,4,8,37,0,0,0.25109649122807,"B","4"
751305,2.5,2660,2,0,3,10,20,0,0,0.314086669028221,"B","4"
779000,2.25,2830,2,0,4,8,38,0,0,0.365727578185578,"B","5"
912000,2.5,2979,2,0,3,11,21,0,0,0.172067232715301,"B","3"
710000,2.5,2870,2,0,3,9,35,0,0,0.253892427459306,"B","4"
870000,2.75,3410,2,0,4,10,32,0,0,0.148260869565217,"B","4"
470500,2.5,2500,1,0,3,8,49,0,0.48,0.270328719723183,"B","5"
615000,2.75,2820,1,0,3,8,49,0,0.340425531914894,0.213749715758357,"B","4"
1100000,2.75,2660,1,0,5,8,45,0,0.447368421052632,0.304452329174774,"B","5"
962800,2.5,3780,2,0,3,9,17,0,0,0.160013546120306,"B","4"
582000,2.5,2780,1,0,4,8,46,0,0.428057553956835,0.225374949331171,"B","5"
1156000,3.5,4270,2,0,3,10,20,0,0,0.347013409183259,"B","4"
1200000,3.5,4560,1,0,3,12,19,0,0.510964912280702,0.27398906447155,"B","4"
850000,2.5,2900,2,0,3,9,21,0,0,0.290814279983955,"B","4"
610000,3.25,3490,1,0,4,8,58,0,0.458452722063037,0.149145299145299,"B","5"
655275,1.75,2050,1,0,3,7,52,0,0.28780487804878,0.172908232118758,"B","3"
860000,2.5,2770,2,0,3,10,23,0,0,0.303196147110333,"B","3"
585000,2.5,2290,2,0,3,9,14,0,0,0.449990174887011,"B","3"
960000,2.75,3040,2,0,3,10,21,0,0,0.296382957979916,"B","5"
756000,2.5,2730,2,0,3,9,23,0,0,0.253882637403515,"B","4"
1150000,2.5,3160,1,0,3,11,23,0,0.316455696202532,0.129312108687646,"B","3"
820000,2.25,2880,2,0,3,10,25,0,0,0.295384615384615,"B","3"
860000,2.25,3060,2,0,3,10,31,0,0,0.252997106242249,"B","3"
909000,2.5,3680,2,0,3,10,28,0,0,0.315934065934066,"B","4"
795000,2.5,3040,1,0,4,8,48,0,0.460526315789474,0.317659352142111,"B","5"
2250000,3.25,5180,2,0,3,12,9,0,0.316602316602317,0.26095717884131,"B","4"
1380000,4.5,5740,2,0,3,11,15,0,0.371080139372822,0.556633048875097,"B",">5"
710000,2.25,2000,2,0,5,8,39,0,0,0.247892910262766,"B","4"
462370,2.25,1860,2,0,4,8,28,0,0,0.696629213483146,"B","2"
689000,1.75,2200,1,0,5,8,36,0,0.318181818181818,0.223577235772358,"B","3"
718000,3,3070,1,0,4,9,47,0,0.433224755700326,0.313137494900041,"B","5"
817000,2.25,2600,2,0,4,8,35,0,0,0.24390243902439,"B","4"
1150000,2.5,4190,2,0,3,10,15,0,0,0.435369908561929,"B","3"
965000,2.75,3280,1,0,4,9,34,0,0.375,0.258817959441332,"B","5"
515000,2.25,1920,1,0,3,8,42,1,0,0.16695652173913,"B","3"
603500,2.75,2660,1,0,5,8,52,0,0.417293233082707,0.316666666666667,"B",">5"
998000,2.25,2910,2,0,3,9,26,0,0,0.285602119933261,"B","4"
749999,2.25,3060,2,0,3,10,25,0,0,0.22450476889215,"B","5"
925850,3.25,3140,2,0,3,10,23,0,0,0.210413455739463,"B",">5"
625000,2.5,2120,1,0,4,8,39,0,0.419811320754717,0.211555732960782,"B","3"
866059,3.5,3130,2,0,3,9,0,0,0.178913738019169,0.652491140296018,"B","5"
1280000,3.5,4660,2,0,3,11,11,0,0,0.267846878951604,"B","4"
2525000,5.5,6930,1,0,4,11,64,1,0.378066378066378,0.153658536585366,"B","4"
935000,3.25,4110,2,0,3,11,19,0,0,0.26536673553719,"B","4"
545000,2,1610,1,0,5,7,60,0,0.322981366459627,0.199529061841616,"B","3"
1150000,3.5,4540,2,0,3,11,16,0,0.0748898678414097,0.229675722163201,"B","4"
1288000,3.5,3700,2,0,4,11,25,0,0,0.280834914611006,"B","4"
675000,2.25,2900,1,0,3,8,29,0,0.5,0.281553398058252,"B","5"
560000,1.75,2340,1.5,0,4,8,50,0,0,0.188057542393314,"B","3"
711800,2.25,2410,1,0,4,8,49,0,0,0.144744744744745,"B","4"
541125,2.75,2740,1,0,4,8,54,0,0.5,0.325183954426774,"B","5"
295000,2.5,1500,2,0,3,7,21,0,0,0.490196078431373,"B","3"
689000,2.5,2440,1,0,5,8,54,0,0.39344262295082,0.208547008547009,"B","4"
625000,2.25,1920,1,0,3,8,38,0,0.239583333333333,0.228245363766049,"B","3"
550000,2.25,1950,1,0,4,8,50,0,0.194871794871795,0.0735849056603774,"B","3"
707000,2.5,3050,1,0,4,8,40,0,0.478688524590164,0.230850741749924,"B","5"
822600,2.5,3010,1,0,3,9,36,0,0.498338870431894,0.313541666666667,"B","4"
740000,2.5,2500,2,0,3,10,22,0,0,0.242013552758955,"B","4"
1476000,2.25,4470,2,0,3,9,61,1,0.275167785234899,0.198507860378364,"B","3"
1200000,2.5,3420,1,0,3,10,23,0,0.295321637426901,0.205751413788954,"B","3"
450000,1.5,1770,1,0,3,8,55,0,0.344632768361582,0.102859135285914,"B","3"
799000,3.5,3500,2,0,3,9,20,0,0.285714285714286,0.40950040950041,"B","4"
5e+05,2.5,2040,1,0,3,8,51,0,0.303921568627451,0.242857142857143,"B","4"
459900,1.75,2580,1,0,4,7,63,0,0.5,0.234545454545455,"B","3"
864000,2.75,3060,2,0,3,10,31,0,0,0.225763612217795,"B","3"
852500,2.5,2630,1,0,4,9,47,0,0.399239543726236,0.26039603960396,"B","3"
551100,1,1430,1,0,5,7,61,0,0,0.165509259259259,"B","3"
460000,2.25,1453,2,0,4,8,29,0,0,0.653033707865169,"B","3"
685000,2.5,2810,2,0,3,9,13,0,0,0.364935064935065,"B","3"
780000,2.25,2260,1,0,3,10,31,0,0,0.139609587348653,"B","4"
810000,2.5,2610,2,0,3,10,22,0,0,0.307746727980191,"B","3"
425000,2.25,1400,2,0,3,8,30,0,0,0.200860832137733,"B","3"
1200000,2.5,3350,1,0,3,10,20,0,0.474626865671642,0.286618754277892,"B","4"
905000,3.5,3500,2,0,3,10,18,0,0.265714285714286,0.34465780403742,"B","5"
1164000,3.5,3620,2,0,3,10,16,0,0.193370165745856,0.448463825569871,"B","3"
525000,1.75,1520,1,0,5,8,45,0,0,0.193015873015873,"B","3"
893880,2.5,2820,1,0,5,8,48,0,0.49290780141844,0.327906976744186,"B",">5"
1650000,2.75,2690,2,1,4,10,40,1,0,0.302587176602925,"B","3"
707000,2.25,2920,1,0,4,9,37,0,0.421232876712329,0.171532632320978,"B","4"
453000,1,1210,1,0,5,7,59,0,0,0.127731447271192,"B","3"
527700,2.5,2820,1,0,4,8,46,0,0.450354609929078,0.3008,"B","5"
1285000,3.5,4080,2,0,3,12,16,0,0.213235294117647,0.282352941176471,"B","4"
1216000,2.5,3190,1,0,5,9,47,0,0.473354231974922,0.367342238599724,"B","4"
